БЕ,Наименование дочернего Общества,Адрес склада,Дата поступления,Классы МТР,Наименование класса,Подклассы МТР,Наименование подкласса,КСМ (код материала),Наименование материала,БЕИ (единица измерения),Количество,Плановая рентабельность,Стоимость запасов,Цена запаса
1244,"ООО ""РН-Бурение""","район Коротчаево, Новый Уренгой, Ямало-Ненецкий автономный округ, Россия",14.03.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1038425,Доска-2-хвойная-40х150,КубичМетр," 3.000"," 0.040",112.368," 936.40 "
1244,"ООО ""РН-Бурение""","район Коротчаево, Новый Уренгой, Ямало-Ненецкий автономный округ, Россия",25.11.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1054113,Доска-1-хвойная-25 (необрезная),КубичМетр," 4.000"," 0.040",169.4448,"1 059.03 "
1244,"ООО ""РН-Бурение""","район Коротчаево, Новый Уренгой, Ямало-Ненецкий автономный округ, Россия",25.05.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1023494,Брус-1-хвойный-100х100,КубичМетр," 15.860"," 0.040",19237.03808,"30 323.20 "
1244,"ООО ""РН-Бурение""","район Коротчаево, Новый Уренгой, Ямало-Ненецкий автономный округ, Россия",25.05.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1038425,Доска-2-хвойная-40х150,КубичМетр," 5.220"," 0.040",257.602824,"1 233.73 "
1244,"ООО ""РН-Бурение""","район Коротчаево, Новый Уренгой, Ямало-Ненецкий автономный округ, Россия",17.06.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047318,Доска-1-хвойная-25х150,КубичМетр," 144.748"," 0.040",7152.056579,"1 235.26 "
1244,"ООО ""РН-Бурение""","район Коротчаево, Новый Уренгой, Ямало-Ненецкий автономный округ, Россия",30.09.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1054113,Доска-1-хвойная-25 (необрезная),КубичМетр," 128.522"," 0.040",6427.899308,"1 250.35 "
1244,"ООО ""РН-Бурение""","район Коротчаево, Новый Уренгой, Ямало-Ненецкий автономный округ, Россия",24.04.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1055262,Доска-1-хвойная-50 (необрезная),КубичМетр," 18.456"," 0.040",833.5763136,"1 129.14 "
1244,"ООО ""РН-Бурение""","район Коротчаево, Новый Уренгой, Ямало-Ненецкий автономный округ, Россия",18.05.2025,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1125930,Брус-1-хвойный-50х70,КубичМетр," 11.063"," 0.040",5245.649781,"11 854.04 "
1244,"ООО ""РН-Бурение""","район Коротчаево, Новый Уренгой, Ямало-Ненецкий автономный округ, Россия",18.02.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1054113,Доска-1-хвойная-25 (необрезная),КубичМетр," 10.000"," 0.040",449.268,"1 123.17 "
1244,"ООО ""РН-Бурение""","район Коротчаево, Новый Уренгой, Ямало-Ненецкий автономный округ, Россия",24.06.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1054113,Доска-1-хвойная-25 (необрезная),КубичМетр," 1.000"," 0.040",37.5488," 938.72 "
1244,"ООО ""РН-Бурение""","Магистральная улица, г. Губкинский, Ямало-Ненецкий автономный округ, Россиия",30.06.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1055262,Доска-1-хвойная-50 (необрезная),КубичМетр," 2.000"," 0.040",83.472,"1 043.40 "
1244,"ООО ""РН-Бурение""","Магистральная улица, г. Губкинский, Ямало-Ненецкий автономный округ, Россиия",22.11.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1057410,Доска-1-хвойная-30 (необрезная),КубичМетр," 2.000"," 0.040",102.1128,"1 276.41 "
1244,"ООО ""РН-Бурение""","Магистральная улица, г. Губкинский, Ямало-Ненецкий автономный округ, Россиия",16.05.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 2.000"," 0.040",76.304," 953.80 "
1244,"ООО ""РН-Бурение""","Магистральная улица, г. Губкинский, Ямало-Ненецкий автономный округ, Россиия",25.09.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070507,Доска-2-хвойная-40 (необрезная),КубичМетр," 20.000"," 0.040",879.304,"1 099.13 "
1244,"ООО ""РН-Бурение""","АО ""Самара-Волго г. Самара, Московское ш., д. 55",08.04.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1250751,Вагонка-Доска обрезн.липа 88х15х3000мм,Штука," 30.000"," 0.040",1243.884,"1 036.57 "
1244,"ООО ""РН-Бурение""","АО ""Самара-Волго г. Самара, Московское ш., д. 55",08.02.2025,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1250751,Вагонка-Доска обрезн.липа 88х15х3000мм,Штука," 110.000"," 0.040",4763.704,"1 082.66 "
1244,"ООО ""РН-Бурение""","АО ""Самара-Волго г. Самара, Московское ш., д. 55",17.01.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 12.500"," 0.040",466.175," 932.35 "
1244,"ООО ""РН-Бурение""","АО ""Самара-Волго г. Самара, Московское ш., д. 55",25.08.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1074358,Доска-1-хвойная-20 (необрезная),КубичМетр," 6.000"," 0.040",303.2184,"1 263.41 "
1244,"ООО ""РН-Бурение""","АО ""Самара-Волго г. Самара, Московское ш., д. 55",17.08.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1250751,Вагонка-Доска обрезн.липа 88х15х3000мм,Штука," 850.000"," 0.040",35628.26,"1 047.89 "
1244,"ООО ""РН-Бурение""","АО ""Самара-Волго г. Самара, Московское ш., д. 55",03.11.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1438771,Доска-1-хвойная-50х100,КубичМетр," 4.000"," 0.040",206.4384,"1 290.24 "
1244,"ООО ""РН-Бурение""","АО ""Самара-Волго г. Самара, Московское ш., д. 55",03.12.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 21.500"," 0.040",17832.4354,"20 735.39 "
1244,"ООО ""РН-Бурение""","Краснодар, ул. Гаражная, 154, Краснодарский край, Россия",10.07.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070490,Брус-2-хвойный-100Х150,КубичМетр," 0.500"," 0.040",576.764,"28 838.20 "
